id,customer_id,complete_time,order_total_price,pearls_earned,employee_id
548,562,2025-02-05 20:30:40,9.75,4,37
549,552,2025-02-20 14:34:17,9.25,4,41
550,1572,2025-02-11 00:20:38,13.75,6,8
551,1219,2024-10-25 06:55:03,3.75,1,50
552,618,2025-02-22 05:56:27,11.75,5,28
553,1906,2024-11-11 19:00:08,6.0,3,26
554,888,2025-09-07 06:25:41,5.5,2,34
555,1375,2025-08-27 09:21:04,12.75,6,5
556,1540,2025-03-13 18:27:56,11.5,5,28
557,6,2024-12-22 17:42:11,13.5,6,20
558,194,2025-04-04 22:43:36,4.25,2,50
559,870,2024-10-13 19:57:39,14.25,7,2
560,364,2024-11-26 11:46:58,3.5,1,30
561,1364,2024-10-18 08:55:17,4.75,2,17
562,1490,2025-05-10 02:29:37,13.0,6,22
563,237,2025-08-06 16:22:38,11.75,5,6
564,1385,2025-02-10 05:08:07,3.75,1,26
565,1013,2025-05-17 23:21:15,4.75,2,7
566,545,2025-04-07 13:08:10,12.5,6,34
567,1545,2024-10-11 21:05:46,3.75,1,43
568,462,2025-02-03 20:32:25,14.5,7,13
569,1302,2025-03-25 15:16:19,8.25,4,46
570,1123,2025-03-24 08:22:05,4.5,2,29
571,18,2025-01-28 07:30:20,6.5,3,44
572,523,2024-11-04 19:45:42,7.75,3,15
573,489,2025-02-14 14:15:44,3.5,1,3
574,1656,2025-09-12 20:18:00,8.0,4,22
575,1716,2025-01-17 04:42:35,8.25,4,49
576,94,2025-01-08 09:26:35,4.75,2,37
577,963,2025-08-06 03:57:44,9.25,4,42
578,1517,2024-11-11 05:09:12,8.25,4,28
579,463,2024-10-18 21:35:32,10.5,5,29
580,9,2025-05-27 14:27:13,13.25,6,9
581,235,2025-07-08 09:33:25,3.5,1,33
582,638,2024-12-31 00:01:23,10.0,5,39
583,463,2025-01-21 05:43:02,11.75,5,23
584,1601,2025-03-23 00:43:47,3.5,1,48
585,507,2024-11-27 18:22:49,13.75,6,38
586,1479,2025-09-29 03:19:17,12.5,6,39
587,675,2025-03-14 16:55:53,15.25,7,32
588,994,2024-12-31 00:26:02,12.5,6,33
589,1789,2024-11-29 22:39:43,4.5,2,14
590,62,2025-04-30 20:25:32,6.5,3,27
591,951,2025-09-26 11:42:22,9.0,4,36
592,755,2024-10-24 15:00:45,13.5,6,29
593,1650,2025-01-08 04:20:41,10.25,5,8
594,43,2024-12-07 22:42:16,14.25,7,22
595,1761,2025-03-17 04:31:18,7.25,3,35
596,1124,2025-05-04 05:36:27,12.0,6,3
597,1818,2025-05-21 15:42:03,4.25,2,27
598,1016,2025-07-25 05:15:51,4.0,2,48
599,351,2024-12-17 07:42:32,10.5,5,29
600,1071,2024-10-19 11:12:07,4.5,2,13
601,1771,2025-08-06 21:00:41,7.0,3,44
602,841,2024-12-10 17:15:41,5.5,2,24
603,786,2025-06-22 13:32:24,4.0,2,43
604,633,2025-07-26 03:28:22,11.0,5,16
605,784,2025-04-01 13:39:28,13.0,6,50
606,759,2025-07-20 14:44:38,4.75,2,40
607,472,2025-09-07 00:25:53,8.0,4,32
608,652,2025-05-13 10:37:41,5.5,2,46
609,1644,2025-01-21 00:39:03,13.25,6,43
610,1120,2024-12-03 10:50:01,4.25,2,39
611,1511,2024-11-22 20:05:59,10.25,5,50
612,609,2025-06-20 02:55:55,4.5,2,30
613,887,2025-05-18 04:12:12,9.5,4,3
614,1525,2025-06-03 18:38:57,9.0,4,38
615,860,2024-12-16 14:31:09,10.0,5,49
616,9,2025-06-02 08:40:05,7.0,3,22
617,1810,2024-11-08 23:06:16,15.5,7,13
618,685,2025-03-14 13:39:08,13.0,6,18
619,40,2025-07-23 16:29:52,12.5,6,20
620,420,2025-09-13 03:39:15,4.5,2,32
621,1816,2025-05-27 06:49:06,12.0,6,6
622,1143,2025-03-02 08:10:06,8.75,4,2
623,1122,2024-10-21 01:56:30,15.75,7,11
624,876,2025-06-14 19:54:42,11.5,5,15
625,1575,2025-04-17 11:12:24,4.0,2,50
626,452,2025-06-12 03:28:14,3.5,1,31
627,1431,2024-12-12 17:03:53,10.75,5,27
628,194,2024-10-31 09:24:54,7.25,3,40
629,1794,2025-08-26 04:43:25,8.25,4,48
630,238,2024-11-06 03:26:41,4.0,2,45
631,1078,2024-12-08 15:40:42,4.0,2,39
632,1718,2025-06-15 00:24:45,14.0,7,16
633,1254,2025-01-26 20:03:47,7.0,3,29
634,838,2025-06-01 02:54:40,3.75,1,37
635,547,2025-08-17 03:39:10,3.5,1,22
636,566,2025-08-11 10:03:42,4.5,2,47
637,579,2025-04-05 02:24:45,4.5,2,7
638,244,2025-09-23 21:11:07,15.0,7,10
639,1736,2025-06-27 14:17:16,12.5,6,32
640,2000,2025-02-12 22:34:30,11.75,5,26
641,479,2025-06-08 09:35:52,7.25,3,23
642,1529,2025-02-07 07:07:00,11.5,5,35
643,828,2025-09-23 11:40:39,9.25,4,2
644,274,2025-07-27 06:51:28,12.0,6,31
645,324,2025-07-29 10:10:17,11.5,5,19
646,1927,2024-11-05 22:17:28,7.25,3,26
647,597,2025-01-20 19:37:49,8.0,4,49
648,721,2025-09-26 05:59:24,8.5,4,2
649,1660,2024-10-06 14:37:10,10.5,5,5
650,428,2024-11-04 05:19:29,12.25,6,9
651,1630,2024-11-23 05:58:15,11.75,5,12
652,1248,2025-05-18 11:18:10,10.5,5,6
653,1255,2024-11-01 00:31:45,3.5,1,47
654,1910,2024-11-19 06:07:33,12.75,6,15
655,715,2025-05-29 03:18:36,11.75,5,15
656,31,2025-09-28 11:55:14,3.75,1,36
657,1024,2025-01-17 22:19:24,10.25,5,32
658,642,2025-01-19 21:06:31,4.5,2,17
659,1857,2025-02-02 06:46:00,11.5,5,36
660,1468,2024-10-17 23:30:32,8.25,4,25
661,1605,2024-11-20 09:15:24,16.25,8,5
662,234,2025-07-31 04:10:39,3.5,1,8
663,1560,2025-01-31 00:29:06,11.75,5,25
664,1022,2024-12-02 05:30:27,4.5,2,49
665,831,2024-11-26 11:12:23,14.5,7,15
666,1224,2025-08-16 14:18:21,4.75,2,45
667,1254,2025-07-05 03:36:06,12.25,6,10
668,729,2025-06-05 20:21:06,7.25,3,9
669,399,2025-07-22 16:59:05,8.25,4,3
670,248,2025-02-06 19:05:28,13.5,6,9
671,695,2025-09-04 22:11:36,7.0,3,7
672,1594,2025-09-06 17:09:58,12.75,6,17
673,1089,2025-08-08 15:28:41,8.25,4,34
674,1215,2024-12-23 11:07:39,8.75,4,16
675,190,2025-05-26 06:04:22,14.0,7,4
676,1714,2025-06-08 20:21:22,4.0,2,17
677,832,2025-07-07 07:28:49,11.25,5,38
678,594,2024-11-13 17:08:13,3.75,1,19
679,1989,2025-08-24 19:17:26,13.5,6,40
680,9,2025-07-01 01:31:30,14.0,7,43
681,1490,2025-08-31 10:38:00,4.25,2,17
682,1957,2025-02-09 19:55:21,9.25,4,15
683,1485,2025-01-12 09:18:49,6.0,3,25
684,1532,2025-05-03 05:44:32,13.75,6,7
685,1729,2025-01-29 20:22:52,14.0,7,49
686,34,2025-01-03 07:32:42,14.25,7,16
687,45,2025-08-10 15:29:54,8.0,4,43
688,1867,2025-02-13 08:39:39,10.75,5,14
689,1349,2025-07-11 11:39:12,4.5,2,22
690,943,2025-09-10 11:24:53,4.0,2,35
691,1130,2025-02-13 06:39:04,9.25,4,25
692,1282,2025-08-30 18:09:48,7.75,3,27
693,1927,2025-02-16 20:46:51,4.0,2,45
694,72,2025-03-04 05:29:36,7.0,3,19
695,1131,2025-05-03 13:10:27,3.5,1,32
696,797,2025-02-11 01:15:47,12.25,6,13
697,190,2025-06-04 16:33:19,4.75,2,31
698,249,2025-04-19 02:26:42,8.0,4,24
699,1716,2025-08-12 20:28:34,14.5,7,18
700,1886,2025-08-24 12:23:07,7.75,3,8
701,19,2025-08-25 00:38:39,13.75,6,38
702,1983,2025-03-07 10:10:52,3.75,1,30
703,348,2025-07-28 08:41:33,8.0,4,37
704,1893,2024-12-16 09:02:29,3.5,1,21
705,1088,2025-07-03 06:04:33,4.0,2,3
706,1730,2025-07-06 04:28:18,10.5,5,18
707,1250,2025-08-17 23:00:31,12.5,6,46
708,1715,2024-10-17 16:31:04,3.75,1,38
709,758,2025-09-13 20:51:34,7.25,3,29
710,1042,2025-01-17 10:35:03,3.5,1,9
711,285,2025-01-02 01:20:20,13.5,6,15
712,757,2025-06-02 09:01:07,8.0,4,3
713,470,2024-10-03 04:48:21,3.75,1,6
714,474,2025-07-18 07:25:40,13.75,6,39
715,1311,2025-03-30 13:55:28,4.5,2,5
716,136,2025-09-15 19:08:25,8.25,4,22
717,368,2025-06-19 03:32:20,13.5,6,22
718,98,2025-07-10 18:02:39,10.75,5,24
719,643,2025-06-18 21:40:24,6.0,3,48
720,1508,2025-05-22 16:20:04,9.5,4,48
721,493,2025-08-09 06:27:16,3.5,1,41
722,1412,2025-02-22 13:08:19,10.0,5,18
723,1405,2024-11-25 00:27:08,3.5,1,22
724,969,2024-11-17 14:40:18,14.5,7,14
725,188,2024-10-26 19:47:44,4.0,2,9
726,1388,2025-08-15 07:01:48,13.5,6,5
727,275,2025-04-12 12:18:36,4.75,2,41
728,424,2024-11-14 22:15:02,7.0,3,35
729,770,2025-06-22 16:33:05,8.75,4,39
730,1970,2025-06-07 14:32:35,6.5,3,42
731,185,2025-02-05 21:17:11,3.5,1,39
732,1651,2025-05-22 19:10:59,6.0,3,46
733,45,2025-04-27 21:49:25,4.75,2,4
734,437,2025-06-13 17:28:07,16.75,8,21
735,371,2025-08-23 11:49:54,10.0,5,16
736,898,2025-01-01 11:34:07,10.25,5,12
737,501,2024-11-13 18:12:54,8.25,4,13
738,560,2025-02-22 11:00:02,4.25,2,24
739,1870,2025-04-18 15:38:35,12.0,6,22
740,1072,2024-10-17 11:54:29,13.25,6,43
741,1436,2025-09-20 13:49:53,4.0,2,39
742,843,2025-01-19 17:06:39,12.5,6,27
743,1975,2025-07-04 04:10:34,15.0,7,15
744,304,2025-02-21 11:02:03,3.75,1,6
745,275,2025-04-23 19:52:35,9.5,4,2
746,1041,2025-02-16 14:18:25,11.5,5,26
747,1647,2025-01-19 10:05:41,4.5,2,49
748,1564,2025-10-01 07:42:11,7.75,3,48
749,544,2025-04-18 20:23:24,3.5,1,9
750,524,2025-08-23 23:09:10,4.5,2,45
751,1700,2025-01-22 10:18:57,8.0,4,35
752,11,2025-02-20 00:01:20,10.5,5,22
753,1268,2025-04-28 04:40:51,3.75,1,39
754,71,2025-08-24 10:24:40,6.5,3,16
755,37,2025-09-08 13:31:02,15.75,7,4
756,376,2025-04-11 17:49:47,8.0,4,42
757,852,2025-06-30 16:02:47,4.5,2,31
758,314,2025-03-14 04:11:33,8.75,4,35
759,1777,2024-10-20 08:31:23,4.5,2,46
760,946,2025-02-15 23:43:32,4.25,2,15
761,1389,2025-01-10 13:36:48,8.0,4,18
762,1748,2025-03-27 01:37:02,10.25,5,44
763,998,2024-12-22 03:00:26,8.75,4,44
764,1289,2024-10-27 08:49:08,14.75,7,48
765,357,2025-03-06 10:50:46,7.5,3,25
766,1772,2025-04-04 15:50:27,4.25,2,43
767,147,2025-04-16 22:58:06,14.5,7,45
768,1991,2024-12-04 16:27:16,13.25,6,6
769,815,2025-09-04 01:23:46,7.75,3,35
770,1624,2024-10-24 06:15:31,4.5,2,43
771,1733,2025-05-12 16:01:16,13.75,6,28
772,1556,2025-08-20 22:28:43,12.0,6,19
773,1899,2025-05-05 00:25:44,13.25,6,27
774,1533,2024-10-12 20:18:07,3.5,1,30
775,1843,2024-12-24 18:40:54,8.25,4,30
776,569,2025-01-22 11:36:19,10.0,5,28
777,113,2025-07-05 22:15:54,10.25,5,34
778,191,2025-03-17 16:43:51,16.75,8,17
779,455,2024-11-13 22:39:26,14.75,7,48
780,1325,2025-08-12 11:23:38,11.5,5,36
781,255,2025-08-11 10:37:43,13.75,6,46
782,1282,2025-07-26 23:45:45,4.5,2,20
783,1611,2024-10-22 23:38:16,9.5,4,1
784,696,2025-07-03 12:21:09,8.5,4,13
785,1088,2025-03-11 07:17:52,8.0,4,23
786,266,2025-08-27 20:52:19,12.5,6,27
787,888,2025-04-19 13:34:45,14.75,7,32
788,963,2024-12-12 08:33:20,13.75,6,35
789,217,2025-05-15 05:30:25,6.0,3,41
790,290,2024-10-19 19:15:05,4.5,2,16
791,275,2025-02-14 09:07:16,9.25,4,30
792,1246,2025-07-11 14:50:23,10.25,5,1
793,1298,2024-10-06 02:10:37,10.5,5,25
794,1082,2025-08-12 16:53:13,4.5,2,1
795,881,2025-03-17 07:27:36,4.0,2,10
796,1872,2025-03-19 16:43:09,4.75,2,32
797,63,2024-12-03 11:08:06,11.75,5,47
798,394,2025-02-22 14:29:24,14.75,7,7
799,761,2025-03-12 01:36:24,12.75,6,29
800,1165,2024-12-24 11:37:59,12.25,6,14
801,1713,2025-05-22 16:24:43,3.5,1,34
802,722,2025-07-05 06:46:47,4.25,2,50
803,495,2025-03-31 14:39:50,15.0,7,39
804,1513,2025-04-14 07:41:36,7.5,3,18
805,98,2025-06-06 10:25:16,3.5,1,42
806,938,2025-05-13 13:37:20,9.0,4,31
807,29,2025-01-27 17:23:58,6.0,3,17
808,1744,2025-09-08 12:02:45,3.75,1,23
809,1935,2025-02-22 03:43:32,17.25,8,37
810,1107,2025-04-14 03:07:29,3.5,1,19
811,1632,2025-05-28 02:58:23,10.25,5,34
812,1063,2025-06-13 17:59:22,10.75,5,25
813,105,2025-03-28 05:40:27,12.75,6,27
814,1732,2024-12-07 02:07:36,4.25,2,25
815,1585,2025-09-17 23:18:37,8.25,4,13
816,1999,2025-04-15 01:39:50,4.0,2,2
817,1170,2024-11-07 23:28:15,17.25,8,15
818,1567,2025-03-25 04:42:07,9.0,4,12
819,842,2024-10-13 01:35:18,12.25,6,10
820,1863,2024-12-14 15:10:46,9.0,4,3
821,250,2025-03-16 10:33:54,4.0,2,29
822,440,2025-04-24 10:29:39,7.25,3,43
823,1424,2024-11-08 09:50:32,12.5,6,37
824,1675,2025-06-08 02:26:59,5.5,2,42
825,465,2025-06-07 19:07:17,3.5,1,40
826,1281,2025-04-26 11:08:22,4.25,2,42
827,1979,2024-12-14 21:32:15,4.5,2,15
828,458,2025-08-09 21:57:50,12.75,6,9
829,1979,2025-04-07 04:23:49,13.75,6,31
830,2000,2025-08-03 10:38:06,12.5,6,3
831,480,2025-07-14 18:06:24,4.75,2,1
832,1417,2025-03-03 09:43:07,8.25,4,20
833,1649,2025-03-11 11:32:37,3.75,1,16
834,1322,2025-04-03 06:27:54,16.75,8,3
835,142,2025-07-19 03:54:22,7.75,3,34
836,1623,2025-07-29 06:46:55,8.75,4,19
837,1542,2025-07-23 12:09:53,3.5,1,24
838,1023,2025-06-05 19:08:21,9.75,4,20
839,581,2025-08-13 15:13:39,4.0,2,5
840,1454,2024-12-11 20:18:29,8.5,4,42
841,1463,2024-12-23 03:19:17,6.0,3,27
842,1365,2025-03-24 19:58:40,12.5,6,5
843,1197,2025-01-02 08:01:22,8.75,4,21
844,1971,2025-08-18 05:17:28,4.5,2,24
845,965,2024-11-10 20:57:38,12.5,6,7
846,13,2025-01-08 14:47:46,10.25,5,12
847,1034,2025-05-28 15:25:38,12.0,6,25
848,1908,2025-04-08 01:44:46,16.0,8,47
849,499,2025-03-08 14:55:20,4.25,2,42
850,859,2025-08-23 15:54:08,14.0,7,1
851,1338,2025-05-22 09:10:35,4.5,2,42
852,333,2024-10-03 01:30:42,8.0,4,43
853,1005,2025-05-15 02:18:41,8.0,4,26
854,731,2025-04-03 21:04:28,8.75,4,27
855,397,2024-10-11 10:40:46,10.25,5,3
856,393,2025-01-09 10:16:45,8.5,4,41
857,481,2025-05-30 03:53:27,4.5,2,36
858,508,2024-11-03 21:52:48,12.75,6,21
859,1873,2025-06-03 23:31:03,14.25,7,50
860,98,2025-09-11 13:38:17,13.75,6,36
861,1202,2025-08-17 10:29:25,4.0,2,17
862,1604,2025-01-18 23:59:25,8.25,4,1
863,1740,2025-08-23 08:41:24,7.5,3,46
864,756,2024-12-23 14:17:41,4.75,2,26
865,1690,2025-01-11 03:14:23,9.0,4,40
866,1546,2025-04-15 23:41:19,12.0,6,47
867,1401,2024-12-23 00:02:18,3.5,1,43
868,1007,2025-07-09 00:39:42,11.75,5,14
869,48,2024-11-23 07:34:22,4.5,2,4
870,703,2025-09-13 16:56:18,9.0,4,10
871,1591,2025-08-28 00:49:52,3.5,1,16
872,724,2025-08-17 05:59:02,11.25,5,32
873,1144,2025-09-27 11:00:25,12.5,6,28
874,606,2025-04-13 15:40:29,11.75,5,39
875,1773,2025-08-19 15:42:23,4.5,2,23
876,288,2025-03-27 18:55:41,11.5,5,15
877,375,2024-12-11 16:37:55,4.25,2,5
878,878,2025-05-21 16:58:49,6.0,3,5
879,591,2024-10-31 18:05:23,16.75,8,1
880,235,2025-03-04 13:25:41,6.5,3,15
881,1424,2025-07-24 12:36:01,7.5,3,44
882,588,2025-03-13 04:27:48,10.25,5,42
883,1255,2024-10-10 16:40:40,12.25,6,22
884,1024,2025-05-21 14:04:40,13.25,6,36
885,561,2025-02-14 18:11:34,10.0,5,8
886,1571,2024-12-01 23:02:46,3.5,1,39
887,1836,2025-07-21 15:57:49,8.75,4,49
888,370,2025-04-13 17:03:13,14.0,7,47
889,1093,2025-08-28 10:23:18,9.5,4,15
890,1253,2025-08-04 07:41:45,12.25,6,8
891,1042,2025-09-09 10:07:03,4.75,2,50
892,339,2025-03-01 09:57:25,13.75,6,9
893,37,2025-08-02 18:19:41,3.75,1,29
894,1097,2024-11-07 23:24:51,4.0,2,16
895,1469,2024-10-26 11:08:36,9.5,4,23
896,828,2024-10-04 01:01:58,8.75,4,2
897,759,2024-10-12 16:25:32,3.5,1,39
898,462,2024-10-22 21:12:06,9.5,4,10
899,1209,2025-05-25 22:12:10,8.25,4,9
900,1263,2025-07-01 15:22:46,4.0,2,20
901,1453,2024-10-22 17:38:36,13.75,6,37
902,1549,2025-01-01 16:18:22,13.25,6,9
903,329,2025-02-25 20:11:26,4.75,2,17
904,1799,2025-07-14 16:41:02,11.75,5,16
905,1250,2025-09-19 15:03:06,14.25,7,49
906,1097,2025-01-22 22:33:25,10.0,5,24
907,1240,2025-06-27 05:06:58,12.25,6,4
908,1329,2025-09-05 03:25:42,7.25,3,18
909,1366,2025-01-22 22:45:10,13.25,6,14
910,1135,2024-11-16 03:12:38,4.5,2,40
911,1247,2025-08-12 07:02:03,14.25,7,29
912,769,2025-04-04 15:39:52,3.5,1,35
913,1985,2025-05-10 02:18:12,8.25,4,50
914,1466,2025-02-26 06:21:02,3.75,1,46
915,1291,2025-07-25 06:08:54,6.0,3,24
916,172,2025-08-17 08:24:36,13.0,6,17
917,775,2025-08-19 19:42:06,8.25,4,3
918,1704,2024-12-20 02:18:13,10.5,5,8
919,655,2024-10-27 22:40:55,5.5,2,50
920,1702,2025-04-18 23:23:28,12.25,6,46
921,263,2024-12-01 08:01:01,4.5,2,21
922,141,2025-02-12 09:17:26,14.5,7,3
923,1000,2024-11-19 23:01:23,9.75,4,31
924,334,2025-08-06 23:56:00,4.75,2,10
925,794,2024-12-01 07:07:20,4.0,2,26
926,103,2025-08-09 08:03:41,12.5,6,4
927,80,2025-08-09 22:07:55,13.75,6,45
928,1522,2024-11-13 19:45:06,3.75,1,39
929,1517,2025-02-15 18:56:30,7.5,3,25
930,909,2024-10-19 13:15:19,13.25,6,32
931,1107,2025-03-18 19:21:22,11.5,5,35
932,1532,2024-11-26 01:51:35,13.5,6,50
933,613,2025-09-30 09:57:00,7.25,3,43
934,189,2025-09-08 06:30:44,14.75,7,40
935,392,2024-10-16 16:32:46,3.75,1,35
936,761,2024-11-08 21:04:08,4.5,2,31
937,1112,2025-03-08 09:10:41,7.75,3,42
938,1333,2025-05-17 04:10:11,12.75,6,18
939,1498,2024-12-05 01:07:04,4.25,2,41
940,1698,2025-07-12 06:22:25,4.25,2,29
941,448,2025-03-15 07:29:13,10.75,5,19
942,1643,2025-04-30 18:03:05,6.0,3,46
943,25,2025-03-09 19:43:16,6.0,3,31
944,1682,2025-07-11 06:06:49,10.25,5,34
945,524,2024-11-23 03:06:26,10.0,5,16
946,1860,2025-07-30 09:05:58,12.5,6,50
947,98,2025-07-06 23:56:36,10.75,5,18
948,1558,2024-11-22 01:30:30,3.75,1,47
949,1213,2025-08-17 15:17:14,13.5,6,3
950,818,2025-04-23 13:40:03,12.0,6,17
951,1230,2025-08-13 18:22:04,3.5,1,43
952,1178,2025-06-30 09:12:25,4.75,2,28
953,1921,2025-05-02 17:12:40,4.0,2,19
954,63,2024-11-30 06:31:22,4.25,2,21
955,1223,2025-04-16 14:10:51,4.0,2,35
956,1449,2024-12-20 08:50:44,9.25,4,15
957,1708,2025-07-11 02:01:29,8.0,4,13
958,1531,2025-04-25 22:14:18,8.25,4,22
959,1101,2025-03-01 23:28:43,4.75,2,2
960,1124,2025-02-27 02:08:30,4.75,2,16
961,1805,2025-03-12 13:46:48,4.0,2,34
962,537,2025-04-15 18:51:54,8.5,4,6
963,1372,2025-08-25 13:55:40,6.0,3,10
964,1057,2025-04-26 11:28:44,10.0,5,14
965,143,2025-02-11 09:54:46,3.75,1,11
966,1856,2025-03-21 18:56:35,10.0,5,50
967,1719,2025-09-06 21:45:43,3.5,1,48
968,1101,2024-12-09 01:44:34,12.75,6,12
969,1483,2025-06-07 17:59:59,4.25,2,1
970,472,2025-05-06 06:13:58,5.5,2,9
971,184,2025-01-20 11:51:59,4.5,2,20
972,162,2024-10-10 02:19:59,11.5,5,30
973,1225,2025-07-30 00:30:59,8.75,4,47
974,1993,2025-05-16 16:48:25,5.5,2,49
975,1011,2025-03-10 14:03:36,3.5,1,4
976,1713,2024-10-27 09:44:20,12.5,6,14
977,316,2024-11-06 19:28:00,7.25,3,25
978,1281,2025-02-10 23:54:08,7.25,3,19
979,487,2025-04-19 15:54:17,10.75,5,25
980,1247,2025-05-26 09:30:44,14.5,7,22
981,158,2024-11-27 03:16:31,6.0,3,14
982,1727,2025-07-19 16:31:40,15.5,7,20
983,1887,2025-01-18 02:14:29,14.25,7,31
984,861,2025-01-22 22:24:13,4.25,2,36
985,861,2025-03-03 04:53:20,8.5,4,47
986,1918,2024-12-31 05:16:24,8.25,4,11
987,875,2025-08-21 09:38:38,10.75,5,20
988,1017,2025-03-15 23:53:53,10.75,5,14
989,1659,2025-04-01 22:29:02,4.25,2,26
990,1791,2025-03-29 22:32:59,11.5,5,28
991,206,2025-08-22 04:08:34,13.25,6,24
992,1094,2025-07-01 17:58:19,12.0,6,27
993,305,2025-08-03 09:17:44,3.75,1,30
994,1002,2024-12-13 19:08:22,3.5,1,19
995,62,2025-04-05 19:10:27,8.0,4,27
996,326,2024-11-30 00:43:37,8.0,4,17
997,1177,2025-08-06 23:17:12,12.25,6,28
998,245,2024-12-19 18:08:43,6.5,3,21
999,1185,2025-05-29 06:39:26,13.0,6,47
1000,109,2025-07-01 06:34:49,4.25,2,5
1001,1179,2025-03-14 14:56:22,8.25,4,15
1002,1907,2025-07-28 13:35:23,11.5,5,4
1003,1700,2025-02-18 05:40:06,8.75,4,36
1004,1097,2025-06-09 21:15:30,12.75,6,5
1005,1618,2025-06-08 22:47:31,8.25,4,12
1006,437,2024-11-02 01:57:35,6.5,3,21
1007,1275,2024-10-24 13:59:49,8.5,4,47
1008,28,2025-07-21 07:25:10,4.25,2,41
1009,597,2025-01-15 12:53:46,4.0,2,39
1010,1411,2025-02-07 15:35:38,3.5,1,41
1011,1191,2025-09-09 23:37:48,11.75,5,35
1012,1160,2024-10-19 01:35:21,7.25,3,23
1013,25,2025-03-19 21:51:26,4.0,2,49
1014,1722,2025-02-11 08:43:18,11.5,5,43
1015,1912,2025-08-31 12:04:19,14.0,7,6
1016,588,2025-02-21 13:36:31,12.0,6,2
1017,1680,2025-09-14 04:46:36,5.5,2,27
1018,1369,2024-11-30 07:34:43,8.75,4,49
1019,1193,2025-07-29 04:29:15,3.5,1,12
1020,193,2024-10-25 07:44:16,12.25,6,38
1021,1233,2025-02-27 09:07:21,11.5,5,34
1022,125,2025-02-24 17:16:07,9.0,4,8
1023,1866,2025-06-23 12:09:42,6.5,3,41
1024,1617,2025-07-24 08:47:20,6.5,3,50
1025,683,2025-08-31 12:16:18,4.5,2,33
1026,41,2024-11-10 00:31:42,8.75,4,39
1027,1165,2025-04-30 03:31:32,8.25,4,25
1028,1149,2024-12-08 13:28:48,7.0,3,10
1029,1643,2025-09-06 12:15:14,4.5,2,10
1030,346,2024-10-24 02:03:58,7.5,3,8
1031,1327,2025-03-08 13:23:13,3.75,1,38
1032,1498,2025-04-13 07:08:18,9.5,4,19
1033,756,2025-01-16 16:16:20,8.25,4,49
1034,714,2024-10-06 14:02:50,11.0,5,26
1035,1518,2025-01-31 06:07:46,9.75,4,22
1036,1812,2025-03-18 12:25:27,13.75,6,3
1037,1,2025-07-30 09:39:05,4.0,2,46
1038,1811,2025-09-16 16:02:39,7.75,3,49
1039,615,2024-11-15 12:47:19,12.0,6,40
1040,747,2025-04-25 00:31:20,8.75,4,12
1041,744,2024-10-03 13:30:27,8.0,4,2
1042,1572,2025-01-20 12:27:36,4.5,2,10
1043,831,2025-07-20 08:40:06,14.5,7,48
1044,46,2024-10-03 13:05:38,12.0,6,34
1045,846,2025-04-18 04:53:21,4.25,2,24
1046,880,2025-01-09 03:37:51,4.25,2,35
1047,1494,2025-08-02 18:33:02,15.25,7,20
1048,1060,2025-05-11 01:37:57,4.75,2,16
1049,1401,2025-01-13 19:47:50,4.5,2,14
1050,1489,2024-10-20 04:10:50,4.75,2,7
1051,77,2025-04-19 17:33:21,9.0,4,24
1052,1548,2024-12-15 18:15:36,7.25,3,22
1053,1993,2025-01-20 08:00:32,13.75,6,3
1054,1770,2024-10-22 14:55:41,6.0,3,35
1055,411,2025-02-28 07:23:46,14.5,7,12
1056,1988,2024-10-25 23:01:38,13.5,6,8
1057,1310,2025-05-23 02:47:03,12.5,6,41
1058,65,2024-11-08 04:06:09,5.5,2,25
1059,1714,2025-09-25 17:24:06,3.5,1,33
1060,1589,2025-09-13 15:17:49,15.5,7,19
1061,190,2025-02-21 12:40:41,13.25,6,5
1062,1022,2025-08-24 00:45:14,7.5,3,21
1063,190,2025-04-12 18:18:34,4.5,2,22
1064,1098,2024-11-03 21:06:11,3.75,1,36
1065,1649,2025-03-19 22:06:12,3.75,1,6
1066,142,2025-08-27 23:42:38,9.5,4,22
1067,1362,2025-03-10 22:55:54,4.0,2,26
1068,642,2025-02-03 07:49:18,4.5,2,36
1069,1182,2024-12-20 16:46:24,13.25,6,50
1070,1583,2025-09-07 09:38:53,8.0,4,22
1071,64,2025-02-21 00:45:10,12.5,6,21
1072,1514,2025-06-26 13:02:21,10.0,5,2
1073,602,2025-02-18 15:27:58,4.5,2,17
1074,671,2025-02-13 12:47:27,9.0,4,29
1075,891,2025-05-19 17:54:11,13.25,6,40
1076,1673,2024-12-17 15:12:40,3.5,1,24
1077,355,2025-07-28 23:42:12,4.0,2,14
1078,1046,2025-02-27 00:05:32,4.75,2,24
1079,585,2025-06-29 19:20:22,8.25,4,32
1080,1103,2025-06-07 03:53:46,16.0,8,26
1081,365,2025-07-14 12:15:44,3.5,1,31
1082,1010,2025-04-28 13:13:05,11.0,5,33
1083,692,2025-06-05 02:36:55,15.5,7,6
1084,740,2025-04-29 19:35:07,14.75,7,50
1085,1094,2025-01-08 20:03:11,14.75,7,23
1086,45,2025-09-06 10:17:57,11.25,5,16
1087,195,2024-11-17 05:22:37,11.0,5,34
1088,736,2024-10-13 07:46:36,4.75,2,2
1089,18,2024-10-06 20:23:23,14.5,7,7
1090,44,2024-11-19 00:07:21,6.0,3,3
